T,o,h,l,c,v
1785075359999,1894.5,1894.6,1892.7,1893.4,75.7963
1785075419999,1893.3,1893.7,1893.1,1893.2,8.4072
1785075479999,1893,1893.6,1893,1893.6,27.4748
1785075539999,1893.5,1894.3,1893.5,1894.3,65.1414
1785075599999,1894.5,1894.6,1892.7,1893,112.2724
1785075659999,1892.9,1893,1892.1,1892.1,24.3892
1785075719999,1892.1,1893,1892,1892.8,318.3646
1785075779999,1892.7,1892.7,1891.8,1892.4,410.8845
1785075839999,1892.7,1892.7,1892.6,1892.6,26.6493
1785075899999,1892.7,1892.8,1892,1892,60.6058
1785075959999,1892,1892.6,1892,1892.4,59.1754
1785076019999,1892.3,1892.3,1891.6,1891.6,35.021
1785076079999,1891.5,1892,1891.3,1891.9,22.4283
1785076139999,1891.9,1892.4,1891.9,1892.1,12.6228
1785076199999,1892.2,1892.6,1891.4,1891.7,41.2232
1785076259999,1891.9,1892,1890.6,1891.1,21.5289
1785076319999,1891.1,1892.4,1891.1,1892.4,12.7361
1785076379999,1892.3,1894.7,1892.3,1893.8,925.6417
1785076439999,1893.8,1894.7,1893.7,1893.8,27.9361
1785076499999,1893.7,1893.8,1893.4,1893.5,16.1734
1785076559999,1893.5,1893.5,1892.6,1893.3,2132.1227
1785076619999,1893.5,1893.7,1893.2,1893.5,81.4231
1785076679999,1893.6,1893.7,1893.5,1893.6,3.8474
1785076739999,1893.7,1894.4,1893.6,1894,18.5719
1785076799999,1894,1894,1893.2,1893.3,14.9931
1785076859999,1893.3,1893.5,1893.2,1893.5,5.5381
1785076919999,1893.8,1896.5,1893.8,1896.1,126.1397
1785076979999,1896.1,1897.3,1895.3,1895.4,441.3984
1785077039999,1895.3,1895.3,1894.8,1894.9,39.8236
1785077099999,1895.2,1896,1895.1,1895.5,103.0026
1785077159999,1895.6,1898.9,1895.6,1896.3,388.4454
1785077219999,1896.2,1899.1,1896.2,1898.4,388.8037
1785077279999,1898.4,1899,1898.2,1898.3,557.3921
1785077339999,1897.9,1898.5,1897.6,1897.6,52.7805
